trip_id,pickup_time,drop_time,pickup_area,drop_area,distance_km,fare_inr,ride_type,driver_id,trip_duration_mins,hour,weekday,is_peak
1682,2023-07-17 16:58:00,2023-07-17 17:17:00,Electronic City,Koramangala,11.0,234.52,Auto,D005,19.0,16,Monday,0
1683,2023-07-06 15:04:00,2023-07-06 15:21:00,MG Road,Hebbal,3.9,88.5,Uber,D035,17.0,15,Thursday,0
1684,2023-07-17 17:24:00,2023-07-17 17:48:00,Hebbal,Whitefield,14.8,277.69,Ola,D015,24.0,17,Monday,1
1685,2023-07-13 06:18:00,2023-07-13 06:53:00,BTM Layout,Jayanagar,7.7,151.24,Auto,D032,35.0,6,Thursday,0
1686,2023-07-24 20:23:00,2023-07-24 21:06:00,MG Road,Hebbal,5.2,121.38,Ola,D010,43.0,20,Monday,0
1687,2023-07-05 22:24:00,2023-07-05 23:01:00,BTM Layout,Koramangala,11.2,212.66,Auto,D030,37.0,22,Wednesday,0
1688,2023-07-14 13:47:00,2023-07-14 13:59:00,Jayanagar,Hebbal,4.7,92.46,Uber,D030,12.0,13,Friday,0
1689,2023-07-16 21:48:00,2023-07-16 22:23:00,Whitefield,MG Road,12.2,304.35,Ola,D017,35.0,21,Sunday,0
1690,2023-07-27 16:20:00,2023-07-27 16:53:00,HSR Layout,Koramangala,10.6,199.2,Ola,D010,33.0,16,Thursday,0
1691,2023-07-05 19:20:00,2023-07-05 19:47:00,HSR Layout,Marathahalli,5.3,100.49,Auto,D030,27.0,19,Wednesday,1
1692,2023-07-23 08:45:00,2023-07-23 09:29:00,HSR Layout,Whitefield,12.8,262.51,Uber,D035,44.0,8,Sunday,1
1693,2023-07-14 15:41:00,2023-07-14 16:23:00,Indiranagar,Hebbal,6.5,121.21,Auto,D003,42.0,15,Friday,0
1694,2023-07-03 15:46:00,2023-07-03 15:57:00,Whitefield,BTM Layout,3.7,74.4,Ola,D031,11.0,15,Monday,0
1695,2023-07-18 06:41:00,2023-07-18 07:05:00,Electronic City,MG Road,11.8,290.27,Ola,D018,24.0,6,Tuesday,0
1696,2023-07-18 09:40:00,2023-07-18 09:57:00,MG Road,Marathahalli,6.9,162.48,Uber,D034,17.0,9,Tuesday,1
1697,2023-07-20 11:18:00,2023-07-20 11:52:00,Hebbal,Koramangala,13.9,272.15,Ola,D043,34.0,11,Thursday,0
1698,2023-07-25 06:06:00,2023-07-25 06:31:00,HSR Layout,Koramangala,13.4,301.71,Ola,D042,25.0,6,Tuesday,0
1699,2023-07-07 17:45:00,2023-07-07 18:10:00,Koramangala,Electronic City,12.6,269.08,Auto,D008,25.0,17,Friday,1
1700,2023-07-26 12:02:00,2023-07-26 12:19:00,Koramangala,Jayanagar,9.2,226.34,Ola,D033,17.0,12,Wednesday,0
1701,2023-07-16 13:13:00,2023-07-16 13:24:00,Marathahalli,Whitefield,13.3,261.88,Auto,D011,11.0,13,Sunday,0
1702,2023-07-26 20:45:00,2023-07-26 21:10:00,BTM Layout,MG Road,11.7,269.98,Uber,D011,25.0,20,Wednesday,0
1703,2023-07-04 22:47:00,2023-07-04 23:00:00,MG Road,HSR Layout,11.1,245.09,Uber,D009,13.0,22,Tuesday,0
1704,2023-07-03 13:40:00,2023-07-03 14:00:00,Electronic City,HSR Layout,7.6,185.09,Ola,D010,20.0,13,Monday,0
1705,2023-07-24 12:02:00,2023-07-24 12:35:00,MG Road,HSR Layout,5.9,128.19,Auto,D017,33.0,12,Monday,0
1706,2023-07-22 18:36:00,2023-07-22 19:11:00,Indiranagar,Hebbal,10.9,265.76,Uber,D033,35.0,18,Saturday,1
1707,2023-07-17 22:03:00,2023-07-17 22:34:00,BTM Layout,Whitefield,7.3,169.8,Uber,D014,31.0,22,Monday,0
1708,2023-07-25 11:53:00,2023-07-25 12:13:00,Koramangala,BTM Layout,12.9,255.56,Uber,D027,20.0,11,Tuesday,0
1709,2023-07-17 14:52:00,2023-07-17 15:19:00,Jayanagar,BTM Layout,7.4,159.54,Ola,D035,27.0,14,Monday,0
1710,2023-07-19 15:40:00,2023-07-19 16:08:00,Indiranagar,Whitefield,5.0,121.94,Ola,D016,28.0,15,Wednesday,0
1711,2023-07-06 19:25:00,2023-07-06 20:02:00,Indiranagar,Electronic City,4.2,84.92,Ola,D014,37.0,19,Thursday,1
1712,2023-07-07 08:22:00,2023-07-07 09:07:00,HSR Layout,Jayanagar,13.4,272.51,Ola,D030,45.0,8,Friday,1
1713,2023-07-16 11:25:00,2023-07-16 12:07:00,Marathahalli,MG Road,7.1,139.82,Uber,D007,42.0,11,Sunday,0
1714,2023-07-20 08:11:00,2023-07-20 08:25:00,Electronic City,Jayanagar,14.1,299.11,Ola,D011,14.0,8,Thursday,1
1715,2023-07-15 21:16:00,2023-07-15 21:26:00,Electronic City,Hebbal,14.1,305.35,Auto,D031,10.0,21,Saturday,0
1716,2023-07-17 13:49:00,2023-07-17 13:59:00,Indiranagar,MG Road,7.2,162.23,Ola,D045,10.0,13,Monday,0
1717,2023-07-29 22:31:00,2023-07-29 23:12:00,Electronic City,HSR Layout,12.0,253.53,Auto,D029,41.0,22,Saturday,0
1718,2023-07-11 08:48:00,2023-07-11 09:32:00,Koramangala,BTM Layout,11.7,220.59,Auto,D015,44.0,8,Tuesday,1
1719,2023-07-13 18:04:00,2023-07-13 18:26:00,Whitefield,Koramangala,5.8,108.95,Ola,D021,22.0,18,Thursday,1
1720,2023-07-01 10:33:00,2023-07-01 11:06:00,BTM Layout,MG Road,12.1,296.31,Auto,D049,33.0,10,Saturday,0
1721,2023-07-18 06:28:00,2023-07-18 06:43:00,Hebbal,Whitefield,5.8,130.01,Auto,D022,15.0,6,Tuesday,0
1722,2023-07-25 22:37:00,2023-07-25 23:16:00,BTM Layout,Hebbal,11.7,253.63,Uber,D010,39.0,22,Tuesday,0
1723,2023-07-09 08:33:00,2023-07-09 08:43:00,Koramangala,MG Road,14.0,274.69,Ola,D044,10.0,8,Sunday,1
1724,2023-07-14 12:23:00,2023-07-14 12:47:00,HSR Layout,Whitefield,6.6,133.63,Auto,D013,24.0,12,Friday,0
1725,2023-07-18 14:38:00,2023-07-18 15:14:00,Marathahalli,MG Road,6.6,122.26,Uber,D007,36.0,14,Tuesday,0
1726,2023-07-27 20:53:00,2023-07-27 21:36:00,Koramangala,MG Road,7.8,150.46,Ola,D037,43.0,20,Thursday,0
1727,2023-07-18 13:13:00,2023-07-18 13:51:00,Koramangala,Jayanagar,10.3,227.28,Ola,D005,38.0,13,Tuesday,0
1728,2023-07-14 06:58:00,2023-07-14 07:20:00,Jayanagar,MG Road,3.0,74.43,Auto,D024,22.0,6,Friday,0
1729,2023-07-11 13:32:00,2023-07-11 14:09:00,Whitefield,Marathahalli,9.9,226.42,Auto,D028,37.0,13,Tuesday,0
1730,2023-07-10 11:27:00,2023-07-10 11:53:00,Hebbal,Electronic City,10.4,216.13,Auto,D033,26.0,11,Monday,0
1731,2023-07-27 20:19:00,2023-07-27 20:40:00,BTM Layout,Electronic City,13.6,257.02,Auto,D005,21.0,20,Thursday,0
1732,2023-07-15 19:49:00,2023-07-15 20:17:00,HSR Layout,BTM Layout,4.1,97.8,Ola,D030,28.0,19,Saturday,1
1733,2023-07-21 14:11:00,2023-07-21 14:37:00,Indiranagar,Marathahalli,7.6,186.81,Uber,D008,26.0,14,Friday,0
1734,2023-07-10 13:34:00,2023-07-10 13:57:00,MG Road,Marathahalli,11.3,254.81,Auto,D032,23.0,13,Monday,0
1735,2023-07-28 16:37:00,2023-07-28 16:50:00,Electronic City,Hebbal,13.4,329.07,Uber,D021,13.0,16,Friday,0
1736,2023-07-13 20:08:00,2023-07-13 20:52:00,HSR Layout,BTM Layout,14.3,317.68,Auto,D027,44.0,20,Thursday,0
1737,2023-07-14 14:09:00,2023-07-14 14:26:00,Koramangala,Electronic City,11.0,273.1,Ola,D013,17.0,14,Friday,0
1738,2023-07-29 18:58:00,2023-07-29 19:43:00,Koramangala,Marathahalli,8.2,202.01,Auto,D036,45.0,18,Saturday,1
1739,2023-07-19 06:54:00,2023-07-19 07:06:00,HSR Layout,Hebbal,4.7,88.08,Auto,D014,12.0,6,Wednesday,0
1740,2023-07-01 08:44:00,2023-07-01 09:25:00,MG Road,Whitefield,5.4,105.36,Uber,D016,41.0,8,Saturday,1
1741,2023-07-27 07:07:00,2023-07-27 07:42:00,Whitefield,MG Road,12.9,275.34,Ola,D040,35.0,7,Thursday,1
1742,2023-07-20 06:59:00,2023-07-20 07:11:00,Koramangala,Electronic City,5.5,109.48,Auto,D020,12.0,6,Thursday,0
1743,2023-07-11 22:25:00,2023-07-11 22:51:00,MG Road,Indiranagar,12.1,257.61,Ola,D016,26.0,22,Tuesday,0
1744,2023-07-10 13:11:00,2023-07-10 13:33:00,Marathahalli,Whitefield,14.3,344.95,Uber,D042,22.0,13,Monday,0
1745,2023-07-18 09:00:00,2023-07-18 09:22:00,Electronic City,Whitefield,9.7,232.09,Ola,D011,22.0,9,Tuesday,1
1746,2023-07-10 18:41:00,2023-07-10 19:00:00,Koramangala,Hebbal,12.0,273.44,Uber,D048,19.0,18,Monday,1
1747,2023-07-09 13:37:00,2023-07-09 13:54:00,HSR Layout,MG Road,8.6,203.35,Auto,D037,17.0,13,Sunday,0
1748,2023-07-27 19:28:00,2023-07-27 20:09:00,BTM Layout,Marathahalli,6.8,141.21,Ola,D041,41.0,19,Thursday,1
1749,2023-07-01 06:05:00,2023-07-01 06:27:00,Electronic City,Marathahalli,11.0,244.73,Auto,D016,22.0,6,Saturday,0
1750,2023-07-29 21:40:00,2023-07-29 22:18:00,Jayanagar,BTM Layout,12.2,301.85,Auto,D032,38.0,21,Saturday,0
1751,2023-07-08 16:24:00,2023-07-08 16:36:00,Indiranagar,Electronic City,3.8,86.58,Auto,D014,12.0,16,Saturday,0
1752,2023-07-14 08:19:00,2023-07-14 08:59:00,HSR Layout,Marathahalli,4.2,86.79,Ola,D010,40.0,8,Friday,1
1753,2023-07-01 19:36:00,2023-07-01 20:11:00,Koramangala,HSR Layout,6.0,109.36,Ola,D050,35.0,19,Saturday,1
1754,2023-07-21 11:42:00,2023-07-21 12:26:00,Whitefield,Electronic City,5.6,102.89,Ola,D044,44.0,11,Friday,0
1755,2023-07-15 10:50:00,2023-07-15 11:14:00,Jayanagar,Electronic City,3.3,78.01,Uber,D005,24.0,10,Saturday,0
1756,2023-07-04 09:56:00,2023-07-04 10:19:00,Koramangala,BTM Layout,7.0,164.63,Auto,D005,23.0,9,Tuesday,1
1757,2023-07-20 18:14:00,2023-07-20 18:44:00,HSR Layout,Whitefield,13.6,288.23,Ola,D018,30.0,18,Thursday,1
1758,2023-07-21 08:19:00,2023-07-21 08:37:00,Whitefield,MG Road,13.2,290.76,Ola,D003,18.0,8,Friday,1
1759,2023-07-21 10:39:00,2023-07-21 11:16:00,HSR Layout,Hebbal,12.0,291.1,Auto,D013,37.0,10,Friday,0
1760,2023-07-17 12:28:00,2023-07-17 12:55:00,Hebbal,Jayanagar,9.9,242.19,Ola,D039,27.0,12,Monday,0
1761,2023-07-20 06:18:00,2023-07-20 06:40:00,Whitefield,Jayanagar,5.3,114.97,Uber,D048,22.0,6,Thursday,0
1762,2023-07-26 13:58:00,2023-07-26 14:17:00,Marathahalli,Whitefield,4.9,101.69,Auto,D041,19.0,13,Wednesday,0
1763,2023-07-10 07:05:00,2023-07-10 07:25:00,Hebbal,MG Road,9.4,213.05,Auto,D044,20.0,7,Monday,1
1764,2023-07-08 16:16:00,2023-07-08 16:26:00,Indiranagar,Koramangala,6.6,161.33,Uber,D044,10.0,16,Saturday,0
1765,2023-07-10 21:00:00,2023-07-10 21:17:00,Electronic City,Koramangala,11.8,246.21,Auto,D043,17.0,21,Monday,0
1766,2023-07-09 09:06:00,2023-07-09 09:47:00,Indiranagar,Koramangala,7.6,174.22,Ola,D048,41.0,9,Sunday,1
1767,2023-07-28 21:55:00,2023-07-28 22:14:00,HSR Layout,Indiranagar,8.3,169.95,Ola,D019,19.0,21,Friday,0
1768,2023-07-18 06:08:00,2023-07-18 06:19:00,Whitefield,Koramangala,6.0,121.69,Ola,D027,11.0,6,Tuesday,0
1769,2023-07-13 11:22:00,2023-07-13 11:59:00,BTM Layout,Hebbal,4.9,97.84,Ola,D030,37.0,11,Thursday,0
1770,2023-07-15 10:52:00,2023-07-15 11:14:00,Marathahalli,Whitefield,7.7,182.09,Ola,D030,22.0,10,Saturday,0
1771,2023-07-26 16:18:00,2023-07-26 16:45:00,Whitefield,Indiranagar,14.8,295.15,Ola,D039,27.0,16,Wednesday,0
1772,2023-07-30 11:44:00,2023-07-30 12:11:00,MG Road,Hebbal,4.9,107.79,Auto,D034,27.0,11,Sunday,0
1773,2023-07-23 18:02:00,2023-07-23 18:22:00,HSR Layout,Marathahalli,8.0,148.44,Auto,D034,20.0,18,Sunday,1
1774,2023-07-28 09:19:00,2023-07-28 09:30:00,Marathahalli,MG Road,9.1,167.72,Ola,D003,11.0,9,Friday,1
1775,2023-07-06 19:26:00,2023-07-06 19:56:00,Electronic City,MG Road,12.9,275.25,Ola,D019,30.0,19,Thursday,1
1776,2023-07-28 09:30:00,2023-07-28 09:42:00,HSR Layout,Whitefield,13.1,259.53,Uber,D018,12.0,9,Friday,1
1777,2023-07-27 19:38:00,2023-07-27 20:08:00,HSR Layout,Whitefield,9.4,190.84,Auto,D006,30.0,19,Thursday,1
1778,2023-07-13 09:20:00,2023-07-13 09:48:00,BTM Layout,HSR Layout,4.5,108.5,Ola,D032,28.0,9,Thursday,1
1779,2023-07-18 11:28:00,2023-07-18 11:38:00,HSR Layout,Indiranagar,9.2,208.57,Auto,D019,10.0,11,Tuesday,0
1780,2023-07-15 12:24:00,2023-07-15 12:53:00,Electronic City,Jayanagar,9.9,186.86,Auto,D020,29.0,12,Saturday,0
1781,2023-07-22 19:01:00,2023-07-22 19:29:00,Marathahalli,Hebbal,4.2,97.63,Uber,D042,28.0,19,Saturday,1
1782,2023-07-29 15:55:00,2023-07-29 16:14:00,Marathahalli,Jayanagar,4.7,100.13,Uber,D039,19.0,15,Saturday,0
1783,2023-07-16 15:36:00,2023-07-16 15:56:00,BTM Layout,Electronic City,10.5,235.63,Auto,D019,20.0,15,Sunday,0
1784,2023-07-28 08:50:00,2023-07-28 09:15:00,Electronic City,Indiranagar,7.1,162.91,Ola,D016,25.0,8,Friday,1
1785,2023-07-05 07:39:00,2023-07-05 08:19:00,BTM Layout,Whitefield,8.7,181.61,Ola,D047,40.0,7,Wednesday,1
1786,2023-07-13 19:08:00,2023-07-13 19:21:00,Marathahalli,Whitefield,9.6,235.95,Auto,D017,13.0,19,Thursday,1
1787,2023-07-23 15:50:00,2023-07-23 16:05:00,HSR Layout,MG Road,6.5,141.14,Uber,D031,15.0,15,Sunday,0
1788,2023-07-18 09:48:00,2023-07-18 10:03:00,Hebbal,Marathahalli,6.0,125.34,Auto,D020,15.0,9,Tuesday,1
1789,2023-07-17 12:30:00,2023-07-17 12:58:00,Indiranagar,Jayanagar,11.6,273.18,Auto,D004,28.0,12,Monday,0
1790,2023-07-24 14:11:00,2023-07-24 14:27:00,Koramangala,HSR Layout,5.1,103.49,Uber,D019,16.0,14,Monday,0
1791,2023-07-01 15:37:00,2023-07-01 16:02:00,Hebbal,Indiranagar,13.3,278.1,Ola,D027,25.0,15,Saturday,0
1792,2023-07-01 13:29:00,2023-07-01 14:00:00,MG Road,Marathahalli,12.1,284.21,Auto,D003,31.0,13,Saturday,0
1793,2023-07-03 13:11:00,2023-07-03 13:41:00,Electronic City,Indiranagar,13.1,280.75,Auto,D042,30.0,13,Monday,0
1794,2023-07-20 06:09:00,2023-07-20 06:31:00,Hebbal,MG Road,5.6,107.72,Uber,D027,22.0,6,Thursday,0
1795,2023-07-30 14:04:00,2023-07-30 14:37:00,Whitefield,HSR Layout,14.6,320.29,Uber,D047,33.0,14,Sunday,0
1796,2023-07-22 21:07:00,2023-07-22 21:40:00,Electronic City,Koramangala,5.7,112.07,Uber,D013,33.0,21,Saturday,0
1797,2023-07-24 16:50:00,2023-07-24 17:15:00,HSR Layout,Hebbal,9.3,224.26,Ola,D024,25.0,16,Monday,0
1798,2023-07-18 08:41:00,2023-07-18 09:07:00,Hebbal,HSR Layout,10.4,230.29,Uber,D040,26.0,8,Tuesday,1
1799,2023-07-07 07:38:00,2023-07-07 07:49:00,Marathahalli,BTM Layout,5.1,111.32,Uber,D027,11.0,7,Friday,1
1800,2023-07-03 19:09:00,2023-07-03 19:23:00,Hebbal,Electronic City,13.7,296.36,Auto,D040,14.0,19,Monday,1
1801,2023-07-09 07:44:00,2023-07-09 08:29:00,Jayanagar,Koramangala,6.4,125.6,Uber,D039,45.0,7,Sunday,1
1802,2023-07-06 14:29:00,2023-07-06 15:05:00,Whitefield,Hebbal,13.9,328.77,Ola,D036,36.0,14,Thursday,0
1803,2023-07-16 11:44:00,2023-07-16 12:22:00,Electronic City,Indiranagar,10.4,239.64,Ola,D024,38.0,11,Sunday,0
1804,2023-07-05 16:48:00,2023-07-05 17:18:00,Marathahalli,HSR Layout,7.1,165.42,Auto,D017,30.0,16,Wednesday,0
1805,2023-07-15 16:25:00,2023-07-15 17:02:00,Koramangala,Jayanagar,8.3,193.25,Ola,D042,37.0,16,Saturday,0
1806,2023-07-02 21:06:00,2023-07-02 21:39:00,Whitefield,HSR Layout,14.5,274.36,Auto,D039,33.0,21,Sunday,0
1807,2023-07-06 20:04:00,2023-07-06 20:15:00,Indiranagar,Hebbal,3.1,58.31,Auto,D046,11.0,20,Thursday,0
1808,2023-07-24 17:24:00,2023-07-24 17:39:00,Jayanagar,HSR Layout,12.8,275.75,Ola,D005,15.0,17,Monday,1
1809,2023-07-29 17:27:00,2023-07-29 17:53:00,Hebbal,HSR Layout,14.5,264.89,Auto,D001,26.0,17,Saturday,1
1810,2023-07-15 06:03:00,2023-07-15 06:46:00,Jayanagar,Whitefield,11.8,261.49,Ola,D002,43.0,6,Saturday,0
1811,2023-07-24 18:22:00,2023-07-24 18:59:00,Koramangala,Whitefield,6.9,145.0,Uber,D004,37.0,18,Monday,1
1812,2023-07-11 08:11:00,2023-07-11 08:38:00,Jayanagar,Electronic City,11.1,271.24,Ola,D016,27.0,8,Tuesday,1
1813,2023-07-11 07:54:00,2023-07-11 08:19:00,Jayanagar,Whitefield,6.0,141.64,Auto,D039,25.0,7,Tuesday,1
1814,2023-07-09 07:29:00,2023-07-09 07:39:00,BTM Layout,Hebbal,5.8,109.25,Ola,D027,10.0,7,Sunday,1
1815,2023-07-11 11:07:00,2023-07-11 11:33:00,Jayanagar,Hebbal,14.4,266.09,Uber,D031,26.0,11,Tuesday,0
1816,2023-07-06 21:57:00,2023-07-06 22:20:00,Hebbal,HSR Layout,14.4,278.93,Ola,D011,23.0,21,Thursday,0
1817,2023-07-22 14:40:00,2023-07-22 15:20:00,Indiranagar,BTM Layout,4.8,94.92,Ola,D021,40.0,14,Saturday,0
1818,2023-07-28 15:32:00,2023-07-28 15:50:00,Jayanagar,Hebbal,4.5,91.98,Ola,D022,18.0,15,Friday,0
1819,2023-07-17 12:37:00,2023-07-17 12:49:00,HSR Layout,Marathahalli,11.4,282.28,Auto,D003,12.0,12,Monday,0
1820,2023-07-07 10:37:00,2023-07-07 11:13:00,Whitefield,Koramangala,14.0,259.14,Ola,D036,36.0,10,Friday,0
1821,2023-07-09 08:25:00,2023-07-09 08:46:00,Electronic City,Whitefield,12.8,285.31,Uber,D033,21.0,8,Sunday,1
1822,2023-07-08 13:55:00,2023-07-08 14:35:00,Indiranagar,Hebbal,8.1,167.88,Auto,D021,40.0,13,Saturday,0
1823,2023-07-12 12:46:00,2023-07-12 13:06:00,Electronic City,Indiranagar,6.8,151.56,Ola,D033,20.0,12,Wednesday,0
1824,2023-07-28 19:53:00,2023-07-28 20:14:00,Hebbal,Marathahalli,3.6,71.09,Uber,D009,21.0,19,Friday,1
1825,2023-07-19 11:44:00,2023-07-19 11:57:00,Jayanagar,BTM Layout,10.7,259.27,Auto,D003,13.0,11,Wednesday,0
1826,2023-07-07 21:27:00,2023-07-07 21:37:00,HSR Layout,Whitefield,11.5,236.78,Ola,D018,10.0,21,Friday,0
1827,2023-07-15 20:07:00,2023-07-15 20:49:00,Electronic City,BTM Layout,10.4,193.65,Ola,D023,42.0,20,Saturday,0
1828,2023-07-17 06:18:00,2023-07-17 06:28:00,Marathahalli,BTM Layout,12.9,268.15,Ola,D046,10.0,6,Monday,0
1829,2023-07-07 11:31:00,2023-07-07 12:03:00,Whitefield,Electronic City,3.3,70.44,Auto,D003,32.0,11,Friday,0
1830,2023-07-09 20:14:00,2023-07-09 20:25:00,BTM Layout,Electronic City,11.5,229.36,Uber,D022,11.0,20,Sunday,0
1831,2023-07-11 16:19:00,2023-07-11 16:48:00,Jayanagar,Marathahalli,7.3,135.03,Uber,D016,29.0,16,Tuesday,0
1832,2023-07-13 19:16:00,2023-07-13 19:50:00,Electronic City,Koramangala,5.5,135.56,Ola,D049,34.0,19,Thursday,1
1833,2023-07-22 18:09:00,2023-07-22 18:20:00,Koramangala,Indiranagar,8.5,204.52,Auto,D037,11.0,18,Saturday,1
1834,2023-07-24 21:53:00,2023-07-24 22:27:00,Electronic City,MG Road,3.5,64.48,Uber,D015,34.0,21,Monday,0
1835,2023-07-22 10:58:00,2023-07-22 11:42:00,Indiranagar,BTM Layout,15.0,338.3,Auto,D002,44.0,10,Saturday,0
1836,2023-07-30 22:34:00,2023-07-30 23:09:00,BTM Layout,HSR Layout,6.9,156.88,Auto,D007,35.0,22,Sunday,0
1837,2023-07-27 15:51:00,2023-07-27 16:15:00,BTM Layout,Electronic City,3.6,88.68,Auto,D014,24.0,15,Thursday,0
1838,2023-07-06 15:12:00,2023-07-06 15:26:00,Whitefield,MG Road,5.1,124.32,Ola,D040,14.0,15,Thursday,0
1839,2023-07-17 08:45:00,2023-07-17 09:28:00,Indiranagar,Koramangala,3.0,59.98,Uber,D049,43.0,8,Monday,1
1840,2023-07-24 18:19:00,2023-07-24 18:59:00,Indiranagar,BTM Layout,13.0,292.36,Ola,D020,40.0,18,Monday,1
1841,2023-07-05 14:53:00,2023-07-05 15:32:00,BTM Layout,Marathahalli,7.2,179.26,Uber,D044,39.0,14,Wednesday,0
1842,2023-07-15 22:45:00,2023-07-15 23:25:00,Marathahalli,BTM Layout,12.2,240.94,Uber,D017,40.0,22,Saturday,0
1843,2023-07-27 06:59:00,2023-07-27 07:42:00,Whitefield,Marathahalli,4.8,96.66,Uber,D026,43.0,6,Thursday,0
1844,2023-07-12 12:22:00,2023-07-12 13:07:00,Koramangala,Whitefield,9.3,171.62,Ola,D039,45.0,12,Wednesday,0
1845,2023-07-21 21:41:00,2023-07-21 22:07:00,Whitefield,Jayanagar,11.1,230.56,Auto,D039,26.0,21,Friday,0
1846,2023-07-01 06:52:00,2023-07-01 07:27:00,MG Road,Indiranagar,12.7,287.03,Ola,D033,35.0,6,Saturday,0
1847,2023-07-20 18:06:00,2023-07-20 18:35:00,Koramangala,Indiranagar,9.4,182.85,Ola,D005,29.0,18,Thursday,1
1848,2023-07-19 08:46:00,2023-07-19 09:09:00,BTM Layout,Jayanagar,6.9,148.03,Ola,D018,23.0,8,Wednesday,1
1849,2023-07-14 08:38:00,2023-07-14 09:02:00,HSR Layout,Indiranagar,5.8,122.55,Ola,D015,24.0,8,Friday,1
1850,2023-07-14 19:17:00,2023-07-14 20:00:00,Hebbal,Koramangala,5.7,106.68,Ola,D006,43.0,19,Friday,1
1851,2023-07-15 16:57:00,2023-07-15 17:23:00,MG Road,Indiranagar,14.8,284.65,Auto,D049,26.0,16,Saturday,0
1852,2023-07-09 21:13:00,2023-07-09 21:50:00,Indiranagar,Koramangala,14.3,309.17,Ola,D044,37.0,21,Sunday,0
1853,2023-07-02 17:49:00,2023-07-02 18:08:00,Electronic City,Whitefield,5.5,118.42,Ola,D011,19.0,17,Sunday,1
1854,2023-07-16 16:56:00,2023-07-16 17:40:00,Hebbal,Jayanagar,11.7,248.49,Auto,D005,44.0,16,Sunday,0
1855,2023-07-01 19:53:00,2023-07-01 20:27:00,Hebbal,Whitefield,8.3,165.03,Uber,D020,34.0,19,Saturday,1
1856,2023-07-29 15:33:00,2023-07-29 15:46:00,Whitefield,HSR Layout,12.9,305.53,Auto,D004,13.0,15,Saturday,0
1857,2023-07-21 18:37:00,2023-07-21 19:13:00,Marathahalli,Hebbal,12.9,276.6,Uber,D008,36.0,18,Friday,1
1858,2023-07-15 16:12:00,2023-07-15 16:56:00,Marathahalli,HSR Layout,5.4,132.3,Auto,D039,44.0,16,Saturday,0
1859,2023-07-15 08:12:00,2023-07-15 08:41:00,Whitefield,Indiranagar,11.5,216.49,Auto,D047,29.0,8,Saturday,1
1860,2023-07-18 14:24:00,2023-07-18 15:04:00,Jayanagar,BTM Layout,12.6,236.56,Auto,D002,40.0,14,Tuesday,0
1861,2023-07-26 21:27:00,2023-07-26 21:57:00,MG Road,Marathahalli,10.1,197.34,Ola,D010,30.0,21,Wednesday,0
1862,2023-07-14 15:10:00,2023-07-14 15:35:00,BTM Layout,Jayanagar,3.5,74.53,Ola,D037,25.0,15,Friday,0
1863,2023-07-05 06:06:00,2023-07-05 06:49:00,Whitefield,Koramangala,5.9,144.98,Auto,D011,43.0,6,Wednesday,0
1864,2023-07-27 15:38:00,2023-07-27 16:04:00,MG Road,Whitefield,11.7,211.14,Uber,D007,26.0,15,Thursday,0
1865,2023-07-06 18:07:00,2023-07-06 18:28:00,Jayanagar,Whitefield,13.1,320.76,Uber,D015,21.0,18,Thursday,1
1866,2023-07-23 12:39:00,2023-07-23 13:09:00,Electronic City,BTM Layout,14.1,292.76,Uber,D019,30.0,12,Sunday,0
1867,2023-07-11 15:09:00,2023-07-11 15:28:00,BTM Layout,Hebbal,6.7,122.19,Auto,D028,19.0,15,Tuesday,0
1868,2023-07-10 17:23:00,2023-07-10 17:39:00,Electronic City,HSR Layout,4.2,103.24,Ola,D037,16.0,17,Monday,1
1869,2023-07-28 11:03:00,2023-07-28 11:46:00,Indiranagar,Electronic City,8.6,199.95,Auto,D019,43.0,11,Friday,0
1870,2023-07-02 16:32:00,2023-07-02 17:17:00,HSR Layout,BTM Layout,10.9,232.77,Auto,D015,45.0,16,Sunday,0
1871,2023-07-09 10:10:00,2023-07-09 10:55:00,Koramangala,Marathahalli,4.7,85.03,Ola,D003,45.0,10,Sunday,0
1872,2023-07-06 16:34:00,2023-07-06 17:15:00,Whitefield,MG Road,5.0,96.79,Auto,D019,41.0,16,Thursday,0
1873,2023-07-28 10:43:00,2023-07-28 11:04:00,Koramangala,Jayanagar,13.2,301.5,Uber,D049,21.0,10,Friday,0
1874,2023-07-08 20:44:00,2023-07-08 20:57:00,Hebbal,BTM Layout,5.0,103.44,Auto,D022,13.0,20,Saturday,0
1875,2023-07-13 22:13:00,2023-07-13 22:37:00,Indiranagar,Jayanagar,6.7,121.68,Ola,D025,24.0,22,Thursday,0
1876,2023-07-04 22:25:00,2023-07-04 23:02:00,Jayanagar,Marathahalli,14.2,265.79,Auto,D019,37.0,22,Tuesday,0
1877,2023-07-17 19:19:00,2023-07-17 19:52:00,HSR Layout,Indiranagar,10.6,254.13,Ola,D036,33.0,19,Monday,1
1878,2023-07-15 22:10:00,2023-07-15 22:45:00,HSR Layout,Hebbal,11.9,280.04,Uber,D039,35.0,22,Saturday,0
1879,2023-07-07 14:19:00,2023-07-07 14:48:00,Indiranagar,Koramangala,8.2,203.32,Ola,D009,29.0,14,Friday,0
1880,2023-07-20 11:23:00,2023-07-20 11:55:00,Indiranagar,Marathahalli,5.7,131.52,Ola,D001,32.0,11,Thursday,0
