trip_id,pickup_time,drop_time,pickup_area,drop_area,distance_km,fare_inr,ride_type,driver_id
2226,2023-07-03 07:36:00,2023-07-03 08:07:00,HSR Layout,Marathahalli,12.5,276.48,Auto,D039
2227,2023-07-28 08:45:00,2023-07-28 09:09:00,Electronic City,Jayanagar,4.9,100.69,Ola,D048
2228,2023-07-21 07:42:00,2023-07-21 08:13:00,Electronic City,HSR Layout,6.7,150.11,Auto,D003
2229,2023-07-12 18:55:00,2023-07-12 19:28:00,Koramangala,Jayanagar,10.8,233.52,Uber,D028
2230,2023-07-30 06:15:00,2023-07-30 06:30:00,MG Road,Marathahalli,12.6,234.93,Ola,D014
2231,2023-07-08 11:12:00,2023-07-08 11:26:00,BTM Layout,MG Road,9.0,197.17,Auto,D013
2232,2023-07-22 07:21:00,2023-07-22 07:47:00,Jayanagar,HSR Layout,6.7,138.8,Ola,D031
2233,2023-07-21 22:25:00,2023-07-21 22:56:00,Marathahalli,MG Road,10.5,200.57,Ola,D037
2234,2023-07-22 08:12:00,2023-07-22 08:45:00,Jayanagar,Indiranagar,14.0,348.32,Uber,D037
2235,2023-07-18 12:46:00,2023-07-18 13:18:00,Electronic City,Hebbal,6.3,141.5,Ola,D041
2236,2023-07-15 17:00:00,2023-07-15 17:31:00,Marathahalli,Whitefield,9.1,227.49,Uber,D032
2237,2023-07-05 07:31:00,2023-07-05 08:13:00,Hebbal,Indiranagar,12.2,255.65,Uber,D012
2238,2023-07-08 22:34:00,2023-07-08 22:47:00,Hebbal,MG Road,11.5,278.03,Auto,D006
2239,2023-07-28 10:45:00,2023-07-28 11:22:00,Jayanagar,Electronic City,10.1,242.35,Ola,D039
2240,2023-07-21 19:12:00,2023-07-21 19:53:00,Jayanagar,Indiranagar,13.2,247.85,Uber,D008
2241,2023-07-21 09:33:00,2023-07-21 10:15:00,Hebbal,BTM Layout,8.4,168.65,Uber,D012
2242,2023-07-09 16:53:00,2023-07-09 17:03:00,Koramangala,Marathahalli,7.1,138.64,Auto,D013
2243,2023-07-10 07:26:00,2023-07-10 07:56:00,MG Road,Marathahalli,10.6,236.42,Ola,D011
2244,2023-07-12 09:03:00,2023-07-12 09:43:00,Hebbal,Koramangala,13.8,328.06,Ola,D009
2245,2023-07-25 11:03:00,2023-07-25 11:41:00,Jayanagar,Electronic City,13.9,278.31,Auto,D005
2246,2023-07-19 20:52:00,2023-07-19 21:20:00,Indiranagar,Koramangala,5.2,103.96,Auto,D039
2247,2023-07-02 21:01:00,2023-07-02 21:11:00,Koramangala,MG Road,3.1,71.46,Auto,D003
2248,2023-07-18 13:52:00,2023-07-18 14:08:00,Electronic City,MG Road,10.9,261.53,Auto,D033
2249,2023-07-14 18:14:00,2023-07-14 18:58:00,Whitefield,Koramangala,8.0,196.6,Auto,D038
2250,2023-07-06 10:27:00,2023-07-06 10:42:00,BTM Layout,MG Road,13.9,265.27,Ola,D036
2251,2023-07-20 21:12:00,2023-07-20 21:57:00,Whitefield,Jayanagar,13.8,301.99,Uber,D019
2252,2023-07-17 14:39:00,2023-07-17 15:09:00,Marathahalli,MG Road,10.1,231.58,Auto,D010
2253,2023-07-15 18:12:00,2023-07-15 18:46:00,MG Road,BTM Layout,5.0,100.56,Uber,D036
2254,2023-07-23 17:35:00,2023-07-23 18:04:00,BTM Layout,Hebbal,11.6,274.16,Auto,D049
2255,2023-07-18 16:26:00,2023-07-18 16:41:00,Jayanagar,Whitefield,4.7,97.55,Auto,D038
2256,2023-07-12 11:48:00,2023-07-12 12:04:00,Hebbal,HSR Layout,14.8,349.96,Auto,D008
2257,2023-07-25 06:16:00,2023-07-25 06:30:00,MG Road,HSR Layout,3.3,69.44,Ola,D035
2258,2023-07-22 15:45:00,2023-07-22 15:59:00,Whitefield,Jayanagar,10.9,263.21,Ola,D030
2259,2023-07-02 15:28:00,2023-07-02 15:42:00,Koramangala,Marathahalli,6.3,154.13,Auto,D029
2260,2023-07-08 18:27:00,2023-07-08 18:39:00,BTM Layout,Electronic City,7.6,160.57,Uber,D044
2261,2023-07-22 08:29:00,2023-07-22 09:11:00,HSR Layout,Hebbal,10.5,257.55,Ola,D011
2262,2023-07-26 22:57:00,2023-07-26 23:07:00,BTM Layout,Electronic City,8.3,204.91,Auto,D004
2263,2023-07-16 15:39:00,2023-07-16 16:16:00,Hebbal,MG Road,10.6,232.64,Uber,D040
2264,2023-07-01 18:04:00,2023-07-01 18:24:00,Jayanagar,BTM Layout,7.5,162.8,Ola,D013
2265,2023-07-28 15:03:00,2023-07-28 15:33:00,Koramangala,Electronic City,7.3,178.06,Uber,D041
2266,2023-07-10 06:10:00,2023-07-10 06:37:00,MG Road,Koramangala,4.8,108.46,Ola,D028
2267,2023-07-16 10:03:00,2023-07-16 10:30:00,Electronic City,Marathahalli,14.2,297.74,Auto,D022
2268,2023-07-03 19:30:00,2023-07-03 19:58:00,Indiranagar,Electronic City,8.7,160.02,Ola,D007
2269,2023-07-13 09:41:00,2023-07-13 10:20:00,MG Road,Indiranagar,14.8,358.28,Uber,D003
2270,2023-07-13 08:39:00,2023-07-13 09:11:00,Marathahalli,Whitefield,4.6,107.83,Auto,D015
2271,2023-07-10 16:26:00,2023-07-10 16:57:00,Electronic City,HSR Layout,5.4,105.07,Ola,D003
2272,2023-07-22 10:16:00,2023-07-22 10:30:00,Electronic City,HSR Layout,8.6,168.41,Auto,D004
2273,2023-07-24 16:39:00,2023-07-24 16:54:00,Hebbal,Whitefield,14.6,298.56,Auto,D026
2274,2023-07-11 22:49:00,2023-07-11 23:17:00,Whitefield,Jayanagar,10.5,261.49,Ola,D036
2275,2023-07-11 18:12:00,2023-07-11 18:25:00,Whitefield,HSR Layout,4.1,80.84,Ola,D022
2276,2023-07-04 20:54:00,2023-07-04 21:33:00,Whitefield,Hebbal,12.5,249.0,Uber,D046
2277,2023-07-15 14:24:00,2023-07-15 14:46:00,Jayanagar,Hebbal,13.1,314.06,Ola,D050
2278,2023-07-12 12:15:00,2023-07-12 12:26:00,Electronic City,BTM Layout,11.0,210.16,Ola,D012
2279,2023-07-26 16:10:00,2023-07-26 16:48:00,Marathahalli,HSR Layout,4.7,114.51,Ola,D021
2280,2023-07-29 21:17:00,2023-07-29 21:40:00,Indiranagar,Jayanagar,6.3,148.8,Uber,D049
2281,2023-07-06 16:13:00,2023-07-06 16:57:00,BTM Layout,Marathahalli,7.4,181.74,Auto,D012
2282,2023-07-28 20:36:00,2023-07-28 20:56:00,Indiranagar,Marathahalli,11.5,229.01,Uber,D044
2283,2023-07-04 16:50:00,2023-07-04 17:27:00,Whitefield,Indiranagar,8.8,201.5,Uber,D020
2284,2023-07-10 07:26:00,2023-07-10 07:41:00,Indiranagar,Koramangala,13.6,245.05,Ola,D008
2285,2023-07-28 15:27:00,2023-07-28 15:55:00,Marathahalli,Electronic City,12.1,296.58,Auto,D020
2286,2023-07-25 20:32:00,2023-07-25 21:12:00,MG Road,HSR Layout,3.4,78.08,Auto,D026
2287,2023-07-03 19:55:00,2023-07-03 20:24:00,MG Road,Hebbal,3.7,69.25,Ola,D019
2288,2023-07-02 15:17:00,2023-07-02 15:28:00,Jayanagar,MG Road,14.8,309.93,Uber,D009
2289,2023-07-07 11:33:00,2023-07-07 12:18:00,MG Road,Indiranagar,8.7,194.52,Uber,D007
2290,2023-07-08 07:30:00,2023-07-08 08:07:00,Koramangala,Marathahalli,7.7,191.85,Auto,D033
2291,2023-07-03 21:08:00,2023-07-03 21:52:00,Whitefield,Koramangala,7.3,145.93,Uber,D011
2292,2023-07-04 06:43:00,2023-07-04 07:05:00,Hebbal,BTM Layout,10.6,246.72,Auto,D011
2293,2023-07-15 10:24:00,2023-07-15 10:48:00,Marathahalli,Indiranagar,12.4,305.13,Ola,D006
2294,2023-07-16 08:02:00,2023-07-16 08:24:00,Jayanagar,Koramangala,14.1,268.09,Uber,D009
2295,2023-07-16 12:54:00,2023-07-16 13:30:00,HSR Layout,MG Road,12.7,231.12,Auto,D023
2296,2023-07-30 14:17:00,2023-07-30 14:58:00,HSR Layout,Koramangala,13.6,287.27,Auto,D034
2297,2023-07-26 16:18:00,2023-07-26 16:52:00,BTM Layout,HSR Layout,11.5,283.02,Auto,D023
2298,2023-07-02 13:04:00,2023-07-02 13:18:00,Indiranagar,Electronic City,7.4,149.94,Auto,D028
2299,2023-07-22 20:36:00,2023-07-22 20:48:00,Marathahalli,Hebbal,9.8,225.04,Auto,D036
2300,2023-07-30 17:38:00,2023-07-30 18:10:00,Indiranagar,Whitefield,11.8,277.35,Uber,D008
2301,2023-07-06 19:31:00,2023-07-06 20:11:00,Marathahalli,MG Road,4.5,108.18,Ola,D042
2302,2023-07-15 18:11:00,2023-07-15 18:34:00,Whitefield,Hebbal,6.5,131.36,Ola,D045
2303,2023-07-14 21:21:00,2023-07-14 22:01:00,Indiranagar,Hebbal,7.7,156.21,Uber,D044
2304,2023-07-30 10:56:00,2023-07-30 11:35:00,Marathahalli,Electronic City,6.1,114.9,Auto,D032
2305,2023-07-05 09:12:00,2023-07-05 09:49:00,MG Road,Jayanagar,10.8,196.42,Auto,D009
2306,2023-07-18 21:25:00,2023-07-18 21:56:00,Hebbal,Marathahalli,8.6,207.57,Uber,D021
2307,2023-07-28 14:48:00,2023-07-28 15:03:00,BTM Layout,HSR Layout,13.3,250.64,Ola,D017
2308,2023-07-23 10:33:00,2023-07-23 11:17:00,Hebbal,Koramangala,6.6,150.2,Ola,D049
2309,2023-07-08 10:08:00,2023-07-08 10:23:00,MG Road,Electronic City,4.4,108.85,Uber,D046
2310,2023-07-27 15:07:00,2023-07-27 15:52:00,Koramangala,MG Road,6.6,124.08,Uber,D021
2311,2023-07-24 12:46:00,2023-07-24 13:28:00,Electronic City,BTM Layout,8.7,209.66,Uber,D040
2312,2023-07-20 17:19:00,2023-07-20 17:37:00,Electronic City,Indiranagar,7.8,193.8,Uber,D035
2313,2023-07-28 22:11:00,2023-07-28 22:24:00,Electronic City,Jayanagar,9.5,219.74,Ola,D032
2314,2023-07-26 15:36:00,2023-07-26 15:48:00,Indiranagar,Hebbal,5.1,96.87,Ola,D034
2315,2023-07-07 20:26:00,2023-07-07 21:03:00,Jayanagar,Indiranagar,7.7,151.2,Ola,D022
2316,2023-07-28 08:27:00,2023-07-28 09:05:00,Marathahalli,Whitefield,10.3,210.19,Auto,D011
2317,2023-07-18 08:09:00,2023-07-18 08:50:00,Whitefield,HSR Layout,6.3,129.19,Auto,D018
2318,2023-07-12 15:14:00,2023-07-12 15:59:00,Marathahalli,MG Road,3.6,82.77,Ola,D041
2319,2023-07-18 20:15:00,2023-07-18 20:36:00,Whitefield,Koramangala,9.4,213.86,Ola,D023
2320,2023-07-04 10:31:00,2023-07-04 11:13:00,Koramangala,MG Road,9.9,212.51,Ola,D039
2321,2023-07-08 10:14:00,2023-07-08 10:45:00,Hebbal,MG Road,6.6,132.6,Auto,D040
2322,2023-07-20 15:07:00,2023-07-20 15:19:00,Koramangala,Marathahalli,4.5,91.27,Ola,D013
2323,2023-07-29 06:58:00,2023-07-29 07:34:00,Indiranagar,Jayanagar,10.2,250.05,Auto,D050
2324,2023-07-20 10:03:00,2023-07-20 10:43:00,BTM Layout,Indiranagar,12.7,260.56,Ola,D011
2325,2023-07-24 17:57:00,2023-07-24 18:38:00,Electronic City,Indiranagar,14.8,291.41,Uber,D002
2326,2023-07-23 10:38:00,2023-07-23 11:01:00,Koramangala,Hebbal,6.1,111.87,Uber,D038
2327,2023-07-11 22:08:00,2023-07-11 22:34:00,Hebbal,MG Road,14.0,272.63,Uber,D043
2328,2023-07-05 19:13:00,2023-07-05 19:49:00,Electronic City,Whitefield,13.7,315.81,Ola,D003
2329,2023-07-14 09:27:00,2023-07-14 09:49:00,Indiranagar,Electronic City,6.4,118.09,Uber,D037
2330,2023-07-03 10:34:00,2023-07-03 11:05:00,Whitefield,Hebbal,4.1,77.52,Ola,D043
2331,2023-07-10 21:52:00,2023-07-10 22:19:00,Hebbal,Marathahalli,3.6,86.5,Auto,D014
2332,2023-07-16 16:41:00,2023-07-16 17:06:00,Electronic City,Marathahalli,3.8,81.51,Uber,D037
2333,2023-07-10 15:41:00,2023-07-10 15:52:00,Electronic City,Marathahalli,10.4,253.14,Uber,D010
2334,2023-07-05 12:38:00,2023-07-05 13:12:00,Marathahalli,Whitefield,4.3,99.06,Uber,D004
2335,2023-07-18 22:01:00,2023-07-18 22:21:00,Indiranagar,BTM Layout,14.1,347.9,Uber,D011
2336,2023-07-23 11:39:00,2023-07-23 12:24:00,Indiranagar,Koramangala,5.4,99.21,Auto,D036
2337,2023-07-26 06:48:00,2023-07-26 07:22:00,HSR Layout,BTM Layout,6.1,124.9,Ola,D042
2338,2023-07-01 07:45:00,2023-07-01 08:04:00,HSR Layout,Whitefield,9.4,172.47,Uber,D007
2339,2023-07-29 14:42:00,2023-07-29 15:11:00,Koramangala,Marathahalli,13.5,252.87,Ola,D043
2340,2023-07-28 19:29:00,2023-07-28 19:50:00,Electronic City,Koramangala,8.1,180.7,Auto,D049
2341,2023-07-19 07:47:00,2023-07-19 08:20:00,Hebbal,Whitefield,3.8,73.55,Uber,D005
2342,2023-07-07 16:27:00,2023-07-07 17:04:00,HSR Layout,Marathahalli,12.4,285.51,Ola,D030
2343,2023-07-20 18:21:00,2023-07-20 18:54:00,Marathahalli,Hebbal,7.2,166.0,Ola,D001
2344,2023-07-23 10:36:00,2023-07-23 11:06:00,Jayanagar,Electronic City,7.1,170.18,Auto,D011
2345,2023-07-03 20:43:00,2023-07-03 21:14:00,Indiranagar,Hebbal,4.8,106.15,Ola,D004
2346,2023-07-20 12:26:00,2023-07-20 12:54:00,Marathahalli,HSR Layout,12.8,241.68,Uber,D021
2347,2023-07-25 07:06:00,2023-07-25 07:34:00,Electronic City,Marathahalli,13.3,312.8,Uber,D018
2348,2023-07-21 12:03:00,2023-07-21 12:47:00,HSR Layout,Indiranagar,11.4,207.29,Uber,D034
2349,2023-07-20 21:36:00,2023-07-20 21:59:00,Hebbal,HSR Layout,6.3,117.0,Uber,D012
2350,2023-07-10 16:39:00,2023-07-10 17:08:00,Koramangala,Marathahalli,5.6,120.07,Uber,D026
2351,2023-07-11 09:18:00,2023-07-11 10:00:00,Whitefield,HSR Layout,13.7,284.37,Auto,D033
2352,2023-07-14 15:57:00,2023-07-14 16:31:00,Hebbal,Marathahalli,12.0,233.45,Auto,D042
2353,2023-07-20 06:08:00,2023-07-20 06:47:00,Hebbal,Whitefield,4.3,103.25,Uber,D027
2354,2023-07-07 12:08:00,2023-07-07 12:32:00,Marathahalli,BTM Layout,8.0,196.41,Auto,D050
2355,2023-07-22 18:31:00,2023-07-22 18:53:00,Whitefield,HSR Layout,11.5,279.83,Ola,D043
2356,2023-07-12 16:48:00,2023-07-12 17:10:00,Electronic City,Whitefield,13.7,277.82,Uber,D030
2357,2023-07-24 09:14:00,2023-07-24 09:43:00,HSR Layout,Marathahalli,8.1,197.51,Auto,D049
2358,2023-07-28 07:18:00,2023-07-28 07:58:00,Jayanagar,HSR Layout,7.1,131.93,Auto,D038
2359,2023-07-17 16:26:00,2023-07-17 17:02:00,BTM Layout,Indiranagar,7.1,162.09,Uber,D036
2360,2023-07-13 21:34:00,2023-07-13 22:12:00,Jayanagar,BTM Layout,13.5,261.69,Uber,D019
2361,2023-07-08 16:56:00,2023-07-08 17:37:00,Jayanagar,Marathahalli,14.6,271.61,Ola,D026
2362,2023-07-03 13:21:00,2023-07-03 13:54:00,Koramangala,Electronic City,6.9,132.17,Auto,D011
2363,2023-07-18 10:43:00,2023-07-18 11:28:00,Whitefield,Indiranagar,4.7,86.95,Auto,D036
2364,2023-07-07 06:36:00,2023-07-07 07:09:00,Whitefield,Indiranagar,13.6,307.96,Auto,D050
2365,2023-07-01 15:12:00,2023-07-01 15:48:00,BTM Layout,MG Road,12.4,225.08,Auto,D001
2366,2023-07-01 10:07:00,2023-07-01 10:37:00,Hebbal,Jayanagar,8.8,207.78,Uber,D021
2367,2023-07-19 12:22:00,2023-07-19 12:54:00,Koramangala,Indiranagar,6.5,157.31,Auto,D007
2368,2023-07-03 16:05:00,2023-07-03 16:25:00,Jayanagar,HSR Layout,4.5,108.52,Auto,D010
2369,2023-07-22 10:12:00,2023-07-22 10:57:00,HSR Layout,Electronic City,12.3,245.81,Auto,D012
2370,2023-07-02 20:49:00,2023-07-02 21:17:00,HSR Layout,Jayanagar,3.3,80.34,Uber,D018
2371,2023-07-29 09:13:00,2023-07-29 09:56:00,Electronic City,Marathahalli,11.5,242.72,Uber,D047
2372,2023-07-11 21:26:00,2023-07-11 21:49:00,Indiranagar,Marathahalli,4.4,86.89,Uber,D017
2373,2023-07-18 20:20:00,2023-07-18 20:35:00,HSR Layout,Hebbal,3.3,70.5,Ola,D003
2374,2023-07-01 07:18:00,2023-07-01 07:54:00,Indiranagar,MG Road,7.0,173.06,Ola,D027
2375,2023-07-18 17:04:00,2023-07-18 17:47:00,HSR Layout,Hebbal,10.7,258.77,Ola,D039
2376,2023-07-08 15:34:00,2023-07-08 15:56:00,Electronic City,BTM Layout,11.4,215.79,Uber,D025
2377,2023-07-17 21:34:00,2023-07-17 22:03:00,BTM Layout,Electronic City,10.8,235.79,Auto,D031
2378,2023-07-26 14:13:00,2023-07-26 14:35:00,BTM Layout,Marathahalli,4.2,78.03,Ola,D024
2379,2023-07-09 10:00:00,2023-07-09 10:29:00,HSR Layout,Jayanagar,14.1,320.43,Ola,D037
2380,2023-07-22 20:47:00,2023-07-22 21:28:00,HSR Layout,Marathahalli,9.2,195.76,Ola,D037
2381,2023-07-08 14:07:00,2023-07-08 14:40:00,BTM Layout,Hebbal,4.5,102.23,Ola,D049
2382,2023-07-03 08:39:00,2023-07-03 08:50:00,Indiranagar,Whitefield,6.2,154.92,Auto,D005
2383,2023-07-05 21:04:00,2023-07-05 21:26:00,MG Road,BTM Layout,6.7,154.61,Ola,D032
2384,2023-07-22 10:22:00,2023-07-22 11:04:00,BTM Layout,Koramangala,4.3,90.68,Auto,D033
2385,2023-07-14 10:31:00,2023-07-14 11:15:00,Whitefield,Indiranagar,7.6,173.31,Auto,D046
2386,2023-07-14 14:26:00,2023-07-14 14:47:00,Hebbal,Jayanagar,5.7,140.93,Auto,D045
2387,2023-07-23 08:11:00,2023-07-23 08:40:00,Whitefield,Jayanagar,11.5,256.82,Uber,D025
2388,2023-07-15 13:22:00,2023-07-15 13:37:00,Marathahalli,HSR Layout,3.7,79.92,Auto,D018
2389,2023-07-08 11:46:00,2023-07-08 12:21:00,Jayanagar,Indiranagar,12.0,251.74,Auto,D039
2390,2023-07-15 14:28:00,2023-07-15 14:55:00,BTM Layout,MG Road,10.9,265.65,Uber,D034
2391,2023-07-15 20:58:00,2023-07-15 21:28:00,Hebbal,Indiranagar,6.5,142.43,Uber,D019
2392,2023-07-23 22:37:00,2023-07-23 22:59:00,BTM Layout,HSR Layout,4.1,82.68,Ola,D041
2393,2023-07-26 13:46:00,2023-07-26 14:27:00,MG Road,Marathahalli,8.9,160.92,Uber,D039
2394,2023-07-27 20:54:00,2023-07-27 21:12:00,MG Road,Whitefield,5.4,130.36,Auto,D037
2395,2023-07-25 22:15:00,2023-07-25 22:56:00,Hebbal,Jayanagar,11.7,276.13,Uber,D015
2396,2023-07-25 12:11:00,2023-07-25 12:53:00,Jayanagar,Electronic City,14.0,302.37,Ola,D042
2397,2023-07-19 09:29:00,2023-07-19 09:46:00,HSR Layout,Koramangala,12.2,280.91,Auto,D042
2398,2023-07-16 12:16:00,2023-07-16 12:36:00,Electronic City,Jayanagar,3.7,81.53,Auto,D042
2399,2023-07-03 06:50:00,2023-07-03 07:04:00,Hebbal,Jayanagar,6.8,123.33,Ola,D035
2400,2023-07-18 16:23:00,2023-07-18 16:43:00,Jayanagar,Whitefield,8.2,156.3,Uber,D044
2401,2023-07-18 12:30:00,2023-07-18 12:43:00,HSR Layout,Jayanagar,9.8,224.22,Ola,D029
2402,2023-07-17 17:19:00,2023-07-17 17:37:00,MG Road,Electronic City,10.2,205.24,Uber,D040
2403,2023-07-14 17:41:00,2023-07-14 17:58:00,Indiranagar,MG Road,14.5,295.97,Auto,D024
2404,2023-07-12 17:39:00,2023-07-12 17:50:00,HSR Layout,Whitefield,6.8,144.06,Ola,D006
2405,2023-07-05 19:35:00,2023-07-05 20:15:00,Whitefield,Hebbal,6.4,135.3,Ola,D030
2406,2023-07-14 16:16:00,2023-07-14 16:41:00,Marathahalli,BTM Layout,12.5,305.11,Uber,D046
2407,2023-07-18 16:10:00,2023-07-18 16:48:00,MG Road,HSR Layout,14.1,308.94,Ola,D006
2408,2023-07-03 14:47:00,2023-07-03 15:06:00,Electronic City,Koramangala,9.5,198.27,Auto,D004
2409,2023-07-28 12:23:00,2023-07-28 12:47:00,Indiranagar,Electronic City,5.8,132.99,Auto,D016
2410,2023-07-25 13:56:00,2023-07-25 14:36:00,HSR Layout,Whitefield,4.9,88.48,Ola,D036
2411,2023-07-21 08:49:00,2023-07-21 09:11:00,Marathahalli,Whitefield,5.9,131.15,Uber,D001
2412,2023-07-15 11:44:00,2023-07-15 12:00:00,HSR Layout,MG Road,12.0,285.53,Ola,D048
2413,2023-07-07 07:46:00,2023-07-07 08:10:00,Marathahalli,Whitefield,9.9,179.18,Uber,D041
2414,2023-07-23 22:38:00,2023-07-23 22:57:00,MG Road,BTM Layout,8.6,209.69,Ola,D025
2415,2023-07-05 10:08:00,2023-07-05 10:25:00,Koramangala,HSR Layout,7.3,180.12,Uber,D030
2416,2023-07-04 15:40:00,2023-07-04 15:51:00,Koramangala,BTM Layout,6.8,123.81,Uber,D032
2417,2023-07-21 19:25:00,2023-07-21 19:41:00,Indiranagar,MG Road,13.4,302.42,Uber,D003
2418,2023-07-25 06:08:00,2023-07-25 06:50:00,Koramangala,Jayanagar,9.1,194.04,Uber,D033
2419,2023-07-25 19:07:00,2023-07-25 19:18:00,Hebbal,Koramangala,11.1,263.75,Uber,D022
2420,2023-07-19 14:41:00,2023-07-19 14:58:00,Indiranagar,Jayanagar,7.5,179.52,Uber,D037
2421,2023-07-19 17:57:00,2023-07-19 18:28:00,BTM Layout,Electronic City,6.9,159.77,Uber,D049
2422,2023-07-23 19:46:00,2023-07-23 20:30:00,Marathahalli,Electronic City,14.6,312.14,Auto,D005
2423,2023-07-07 11:17:00,2023-07-07 11:30:00,Jayanagar,Hebbal,3.8,89.82,Uber,D015
2424,2023-07-02 12:47:00,2023-07-02 13:14:00,MG Road,Jayanagar,7.1,140.8,Uber,D033
2425,2023-07-30 09:56:00,2023-07-30 10:29:00,Hebbal,Marathahalli,8.2,193.22,Auto,D005
2426,2023-07-25 21:07:00,2023-07-25 21:17:00,Jayanagar,Marathahalli,6.4,124.19,Ola,D040
2427,2023-07-02 19:21:00,2023-07-02 20:00:00,Indiranagar,Electronic City,9.4,175.03,Uber,D003
2428,2023-07-29 22:55:00,2023-07-29 23:36:00,Jayanagar,Electronic City,11.5,251.16,Auto,D024
2429,2023-07-11 09:03:00,2023-07-11 09:25:00,Electronic City,Marathahalli,8.6,187.48,Ola,D008
2430,2023-07-14 15:32:00,2023-07-14 15:43:00,Marathahalli,Electronic City,7.4,165.6,Auto,D016
2431,2023-07-09 21:12:00,2023-07-09 21:30:00,Hebbal,Jayanagar,9.8,185.19,Ola,D024
2432,2023-07-12 19:35:00,2023-07-12 20:10:00,Jayanagar,HSR Layout,5.3,112.61,Ola,D044
2433,2023-07-12 11:26:00,2023-07-12 11:42:00,HSR Layout,Jayanagar,7.6,151.72,Uber,D018
2434,2023-07-30 22:12:00,2023-07-30 22:52:00,Jayanagar,Hebbal,5.8,123.47,Uber,D034
2435,2023-07-27 19:44:00,2023-07-27 20:02:00,Marathahalli,Electronic City,11.8,271.56,Auto,D028
2436,2023-07-06 21:59:00,2023-07-06 22:11:00,Hebbal,Electronic City,5.5,109.48,Uber,D047
2437,2023-07-01 10:28:00,2023-07-01 10:59:00,Koramangala,BTM Layout,8.6,213.81,Ola,D036
2438,2023-07-07 19:33:00,2023-07-07 19:56:00,HSR Layout,Marathahalli,6.6,164.03,Ola,D020
2439,2023-07-19 06:03:00,2023-07-19 06:38:00,Indiranagar,Koramangala,3.1,64.4,Ola,D049
2440,2023-07-11 06:55:00,2023-07-11 07:34:00,Whitefield,Hebbal,12.0,296.66,Ola,D024
2441,2023-07-27 12:35:00,2023-07-27 12:54:00,Marathahalli,Hebbal,3.1,67.62,Ola,D040
2442,2023-07-03 19:26:00,2023-07-03 20:02:00,HSR Layout,BTM Layout,9.5,202.96,Ola,D030
2443,2023-07-13 10:05:00,2023-07-13 10:20:00,MG Road,Indiranagar,9.9,228.95,Uber,D026
2444,2023-07-02 10:22:00,2023-07-02 10:54:00,Electronic City,Jayanagar,8.9,208.18,Ola,D016
2445,2023-07-14 20:47:00,2023-07-14 21:09:00,Jayanagar,Hebbal,12.6,309.87,Auto,D038
2446,2023-07-21 13:49:00,2023-07-21 14:21:00,Electronic City,Koramangala,4.5,104.04,Uber,D029
2447,2023-07-04 12:46:00,2023-07-04 13:20:00,MG Road,Marathahalli,14.8,354.69,Ola,D042
2448,2023-07-26 17:18:00,2023-07-26 17:55:00,Marathahalli,Koramangala,13.1,250.39,Ola,D027
2449,2023-07-09 13:04:00,2023-07-09 13:21:00,MG Road,Koramangala,9.8,240.48,Auto,D043
2450,2023-07-08 15:12:00,2023-07-08 15:29:00,HSR Layout,Hebbal,6.6,128.83,Uber,D045
2451,2023-07-02 20:35:00,2023-07-02 20:48:00,Electronic City,MG Road,3.3,76.39,Uber,D018
2452,2023-07-16 14:35:00,2023-07-16 14:47:00,Indiranagar,MG Road,3.6,85.08,Uber,D016
2453,2023-07-28 06:09:00,2023-07-28 06:20:00,MG Road,BTM Layout,9.0,212.18,Uber,D039
2454,2023-07-26 15:43:00,2023-07-26 16:25:00,Koramangala,Indiranagar,13.0,310.74,Auto,D027
2455,2023-07-26 14:25:00,2023-07-26 14:43:00,Hebbal,HSR Layout,5.2,108.81,Auto,D020
2456,2023-07-07 10:57:00,2023-07-07 11:27:00,HSR Layout,Marathahalli,14.8,319.81,Auto,D004
2457,2023-07-10 09:52:00,2023-07-10 10:32:00,Koramangala,Hebbal,4.7,103.13,Ola,D010
2458,2023-07-05 08:32:00,2023-07-05 08:48:00,Marathahalli,MG Road,3.5,67.03,Ola,D024
2459,2023-07-29 06:41:00,2023-07-29 07:16:00,Whitefield,HSR Layout,4.4,81.86,Ola,D033
2460,2023-07-08 21:21:00,2023-07-08 21:59:00,Marathahalli,Electronic City,7.6,178.62,Auto,D035
2461,2023-07-30 10:54:00,2023-07-30 11:35:00,HSR Layout,Marathahalli,7.2,130.28,Ola,D024
2462,2023-07-22 11:58:00,2023-07-22 12:12:00,Electronic City,Hebbal,13.7,316.41,Ola,D011
2463,2023-07-10 18:38:00,2023-07-10 19:16:00,MG Road,Marathahalli,10.8,240.69,Auto,D007
2464,2023-07-30 16:18:00,2023-07-30 16:32:00,Jayanagar,Koramangala,5.0,115.59,Ola,D014
2465,2023-07-29 19:47:00,2023-07-29 20:28:00,Electronic City,BTM Layout,8.9,205.27,Auto,D012
2466,2023-07-06 15:07:00,2023-07-06 15:26:00,Hebbal,Whitefield,12.5,290.43,Auto,D030
2467,2023-07-03 20:48:00,2023-07-03 21:23:00,Indiranagar,HSR Layout,12.3,250.21,Ola,D008
2468,2023-07-15 14:42:00,2023-07-15 15:17:00,Whitefield,Electronic City,12.8,286.12,Auto,D042
2469,2023-07-16 13:54:00,2023-07-16 14:16:00,Koramangala,HSR Layout,9.3,206.38,Auto,D018
2470,2023-07-05 19:02:00,2023-07-05 19:45:00,Jayanagar,Hebbal,8.9,208.12,Ola,D012
